
2.1284261913250275,1.946644061194525,0.7124243995220577,1.4606424657006054,0.7162798232199761,1.8014157219787141,1.82141147337241,1.5124634480447594
2.2774526773472017,0.988335982551225,3.2633910083356894,3.123358969790967,1.1817206400243099,2.010243994745972,2.145629131107586,2.14144748627185
2.51983080202185,1.4371139514554485,3.2293156382354367,3.164767921208347,3.02999374832437,2.2323285436737206,1.207798902895474,2.403021358259235
2.984072341160016,2.9065007567977648,3.1179045247176758,2.7822288531229877,2.5626919964998356,1.8374331170113203,1.3917779944957005,2.511801369115043
2.5381198309577773,2.352537054828425,2.5969632811573473,1.9843466031682897,2.5443111589840237,2.4439425868680336,3.43905538739079,2.557039414764955
2.783558737654252,1.6883602851397188,2.8424039133776016,3.6524655613490213,2.002572851564703,2.5076257315804704,2.5539799790591213,2.5758524371035554
3.072974190601674,2.29341158272802,2.3967264547639746,2.948505058750239,2.7741570174455865,1.4220626722879444,3.1778961242307036,2.583676157258306
1.5910325511469194,2.690240715691052,2.5415478847614943,2.7459829643199023,2.35184820275429,4.053303496118805,2.1345526897603273,2.586929786364684
2.083599272252025,1.9183482080172385,2.466259247772703,2.6023482893230057,2.9725400622570777,3.3582032747247497,2.7166816950807355,2.5882828642039337
2.894440395569867,1.9848722419475222,2.1471487335688515,3.61685748229195,2.5624358758500443,2.7517206448243354,2.164443580841584,2.588845564984879
1.405590584890532,2.2028211736369068,3.6548247398862626,2.605061175688694,1.3823467120623423,3.723068590984447,3.149844039590227,2.5890795738199155
2.834464937887572,2.1889861953768794,3.034872470702315,2.463364401470769,3.019727861247203,2.451246956919409,2.1315754094354866,2.5891768904342336
3.8548476542845,3.558385633350402,2.4257231510468946,2.149125327337738,1.708497584018593,1.6909134697731605,2.7370287087882956,2.589217361228512
3.2429095085608033,1.4797644470007087,4.170077156138679,2.0337617489325552,2.7533740437106617,1.7309817805026748,2.713770657103331,2.5892341917070594
2.1653839390135023,1.792725775966194,3.5646675546025297,2.5708573973620905,2.471647469591541,2.6638721223054445,2.8955340778237377,2.589241190952148
2.5622289346891627,2.8847103604504234,2.696691553930101,2.2252129562158203,1.9465902998457434,1.3357058107208788,4.473568796111321,2.589244101709064
1.3009434675038933,3.1192276266277137,2.863953198111078,1.9143718158210934,4.654796131982166,1.4829230425596935,2.7885019027774445,2.5892453121975834
2.7380270567375415,1.8256402297146068,1.6787903315355777,3.2665741603939247,2.7550885083119625,2.3139047285440073,3.5466956939633145,2.5892458156001337
2.283412044472542,2.4437984039440654,2.400879856801498,3.9310022596663705,2.4173852717934152,2.8651478025119084,1.7830965354516262,2.589246024948775
3.953784398704824,3.2778391350042266,2.2258188006330712,1.5813718557444418,1.7167996692000844,2.611775143702175,2.7573337810813343,2.5892461120100227
2.72194550459402,1.7762678316803988,3.5802159790187846,1.8863654507373349,3.582940171676782,2.2638506492838744,2.3131374505204216,2.589246148215945
2.327905911563667,3.2581787822786885,2.43659693033437,2.3997796465291876,1.9220860297537752,3.0601253220421083,2.7200505204078267,2.5892461632728034
1.9979823635424354,2.402294929387714,3.4298769430296105,1.6951181621341134,3.3003892358016493,3.52728367554025,1.7717778773054336,2.589246169534458
3.975311346326916,2.282154110901518,2.9603834347716975,2.3960268152735242,2.393798239090992,2.2245998809697656,1.8924493776349127,2.5892461721384756
4.3987382242597635,3.333128754549727,1.6972080331407606,2.4286561146179837,1.259810741469465,2.4717465505066967,2.5354347940054067,2.589246173221401
