
3.2295489951335394,4.754507957940961,3.34224420463981,3.6361390422899427,2.1347663435511657,5.6637733115358335,4.7603952718739,3.931625018137879
3.1682543960259477,3.9031570544019707,4.6953415087046375,4.413679754377767,2.2381424713334086,4.358882688397718,4.946836393436733,3.960613466668312
4.489854170887069,3.310596092060634,3.8208713849303706,3.958748932860039,4.891612823613131,2.985711263987852,4.459672781066469,3.9881524927722234
4.694531177644935,3.5544910946299497,3.162953378640822,5.355161146291677,4.432363657301352,4.149097955124916,2.751603563362922,4.014314567570939
6.017248618217358,4.291188015603951,4.695622201345735,3.4121419120069407,2.9761825456285975,2.8804326453151754,4.001363832290276,4.039168538629719
4.274906889693575,3.8722839949094596,3.7832289524066303,2.706013563627697,4.315204720949377,4.068960996768891,5.418859559593293,4.06277981113556
2.851657365494409,4.465626551372249,3.511843106035631,3.7927056980717353,3.1897157749134837,5.813273549327318,4.971651594897932,4.085210520016108
3.4160794018764373,5.035712687571668,3.837420401378659,3.0567878679412397,4.659221805215374,3.5481068105800397,5.192308879604993,4.10651969345263
3.8297591392761268,4.435638497661066,2.6607420694608894,3.553513531014433,5.9485224759009405,4.804118069858367,3.6550500743494707,4.126763408217328
4.713785672501077,3.509115904825549,2.2402910225414687,3.3080723916423,5.7202230037848025,4.563773435062041,4.966703130349277,4.145994937243787
4.474782654374103,3.2563515802767844,5.135033359841554,4.833530188203779,4.922347259993605,3.4182845947540064,3.109524591288645,4.1642648898189245
6.268131787253675,4.126246502254465,2.9331003595870135,4.311376541700039,2.7676238615328663,4.532577608908316,4.332292752120767,4.181621344765306
4.5872600218611,4.699917714678489,3.574438818955976,5.069939141076612,3.2835866400402365,5.696381140427179,2.475246361710978,4.198109976964368
3.511971387930811,4.969899361125294,4.977026393183374,5.790490205216121,4.159596225102846,3.5421188414083797,2.545316828907502,4.213774177553475
5.624092987066967,2.4338035378595735,7.481243829723047,2.932694794009651,4.163283936977841,3.5032686161291418,3.4621984750256862,4.2286551681131295
3.3899887408961336,5.394183822478804,3.872142191414331,5.114255895566484,3.924250929027587,5.506445132627043,2.4982780520032164,4.2427921091447995
3.8308494663280066,5.162599674926919,3.319242932175388,4.466872339177388,4.081316132214042,4.1527608984564,4.779913978596063,4.256222203124887
5.12364352135562,4.809312601769139,4.151428454474713,4.004725692079512,3.236761763230665,4.287908193444065,4.2690853204880685,4.268980792405968
3.9229853174148053,3.6592620846446735,4.383717590362625,5.486698808489066,4.249809134489936,3.6481669428008914,4.61707028735899,4.281101452222998
3.858212667913209,4.096652535577075,3.0555255772038126,5.105614653764753,2.9787009602381125,5.570250036019974,5.383356122627288,4.292616079049174
4.813270506331526,4.868662580383845,3.324545322687649,2.424404707534333,4.593604787606786,5.5408143069046085,4.559582610289557,4.303554974534043
